2025-07-11 09:47:05.715 [http-nio-8080-exec-3] INFO  c.e.d.controller.CustomerController - Received request to get all customers with params: {country=Egypt, status=active, city=Shubra al-Khayma} and pageable: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 09:47:05.715 [http-nio-8080-exec-3] INFO  c.e.demo.service.CustomerService - Attempting to retrieve all customers with parameters: {country=Egypt, status=active, city=Shubra al-Khayma} and pageable: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 09:47:05.715 [http-nio-8080-exec-3] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'country' and value: 'Egypt'
2025-07-11 09:47:05.715 [http-nio-8080-exec-3] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'city' and value: 'Shubra al-Khayma'
2025-07-11 09:47:05.715 [http-nio-8080-exec-3] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'status' and value: 'active'
2025-07-11 09:47:05.724 [http-nio-8080-exec-3] INFO  c.e.demo.service.CustomerService - Successfully retrieved 8 customers on page 0
2025-07-11 11:06:31.222 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=12m32s645ms540µs).
2025-07-11 11:22:47.784 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=11m16s556ms519µs500ns).
2025-07-11 11:41:08.249 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=3m20s441ms544µs200ns).
2025-07-11 11:56:23.005 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=10m14s749ms190µs100ns).
2025-07-11 12:41:32.165 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=40m9s150ms958µs500ns).
2025-07-11 14:12:50.603 [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication using Java 24.0.1 with PID 15456 (C:\Users\michal\Desktop\DVDRENTAL\Spring_boot_warm_up\demo\target\classes started by michal in C:\Users\michal\Desktop\DVDRENTAL\Spring_boot_warm_up\demo)
2025-07-11 14:12:50.606 [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to 1 default profile: "default"
2025-07-11 14:12:52.061 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-07-11 14:12:52.209 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 134 ms. Found 4 JPA repository interfaces.
2025-07-11 14:12:53.101 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-07-11 14:12:53.125 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-07-11 14:12:53.126 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.42]
2025-07-11 14:12:53.230 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-07-11 14:12:53.230 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2545 ms
2025-07-11 14:12:53.529 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-07-11 14:12:53.628 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.18.Final
2025-07-11 14:12:53.692 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-07-11 14:12:54.254 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-07-11 14:12:54.297 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-07-11 14:12:54.746 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@64f32e9e
2025-07-11 14:12:54.748 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-07-11 14:12:55.128 [main] INFO  o.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-1)']
	Database driver: undefined/unknown
	Database version: 17.5
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2025-07-11 14:12:56.431 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-07-11 14:12:57.252 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-07-11 14:12:58.130 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-07-11 14:12:58.892 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-07-11 14:12:58.906 [main] INFO  com.example.demo.DemoApplication - Started DemoApplication in 9.182 seconds (process running for 10.253)
2025-07-11 14:13:52.794 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-07-11 14:13:52.795 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-07-11 14:13:52.796 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-07-11 14:13:52.837 [http-nio-8080-exec-2] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Resolving Pageable argument.
2025-07-11 14:13:52.842 [http-nio-8080-exec-2] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Initial Pageable resolved by parent: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:13:52.842 [http-nio-8080-exec-2] INFO  c.e.d.s.r.AbstractSortArgumentResolver - No sort alias found for property 'customerId', using as is.
2025-07-11 14:13:52.842 [http-nio-8080-exec-2] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Returning final Pageable object: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:13:52.843 [http-nio-8080-exec-2] INFO  c.e.d.controller.CustomerController - Received request to get all customers with params: {country=Egypt, status=active, city=Shubra al-Khayma} and pageable: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:13:52.843 [http-nio-8080-exec-2] INFO  c.e.demo.service.CustomerService - Attempting to retrieve all customers with parameters: {country=Egypt, status=active, city=Shubra al-Khayma} and pageable: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:13:52.843 [http-nio-8080-exec-2] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'country' and value: 'Egypt'
2025-07-11 14:13:52.845 [http-nio-8080-exec-2] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'city' and value: 'Shubra al-Khayma'
2025-07-11 14:13:52.846 [http-nio-8080-exec-2] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'status' and value: 'active'
2025-07-11 14:13:53.062 [http-nio-8080-exec-2] INFO  c.e.demo.service.CustomerService - Successfully retrieved 8 customers on page 0
2025-07-11 14:13:57.748 [http-nio-8080-exec-3] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Resolving Pageable argument.
2025-07-11 14:13:57.748 [http-nio-8080-exec-3] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Initial Pageable resolved by parent: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:13:57.749 [http-nio-8080-exec-3] INFO  c.e.d.s.r.AbstractSortArgumentResolver - No sort alias found for property 'customerId', using as is.
2025-07-11 14:13:57.749 [http-nio-8080-exec-3] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Returning final Pageable object: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:13:57.749 [http-nio-8080-exec-3] INFO  c.e.d.controller.CustomerController - Received request to get all customers with params: {country=Egypt, status=active, city=Shubra al-Khayma} and pageable: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:13:57.749 [http-nio-8080-exec-3] INFO  c.e.demo.service.CustomerService - Attempting to retrieve all customers with parameters: {country=Egypt, status=active, city=Shubra al-Khayma} and pageable: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:13:57.749 [http-nio-8080-exec-3] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'country' and value: 'Egypt'
2025-07-11 14:13:57.749 [http-nio-8080-exec-3] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'city' and value: 'Shubra al-Khayma'
2025-07-11 14:13:57.749 [http-nio-8080-exec-3] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'status' and value: 'active'
2025-07-11 14:13:57.758 [http-nio-8080-exec-3] INFO  c.e.demo.service.CustomerService - Successfully retrieved 8 customers on page 0
2025-07-11 14:14:07.862 [http-nio-8080-exec-4] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Resolving Pageable argument.
2025-07-11 14:14:07.862 [http-nio-8080-exec-4] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Initial Pageable resolved by parent: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:14:07.862 [http-nio-8080-exec-4] INFO  c.e.d.s.r.AbstractSortArgumentResolver - No sort alias found for property 'customerId', using as is.
2025-07-11 14:14:07.863 [http-nio-8080-exec-4] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Returning final Pageable object: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:14:07.863 [http-nio-8080-exec-4] INFO  c.e.d.controller.CustomerController - Received request to get all customers with params: {country=Egypt, status=active, city=Shubra al-Khayma, dsf=dfsd} and pageable: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:14:07.863 [http-nio-8080-exec-4] INFO  c.e.demo.service.CustomerService - Attempting to retrieve all customers with parameters: {country=Egypt, status=active, city=Shubra al-Khayma, dsf=dfsd} and pageable: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-11 14:14:07.863 [http-nio-8080-exec-4] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'country' and value: 'Egypt'
2025-07-11 14:14:07.863 [http-nio-8080-exec-4] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'city' and value: 'Shubra al-Khayma'
2025-07-11 14:14:07.863 [http-nio-8080-exec-4] INFO  c.e.demo.service.CustomerService - Applying filter specification with key: 'dsf' and value: 'dfsd'
2025-07-11 14:14:07.866 [http-nio-8080-exec-4] WARN  c.e.d.e.GlobalExceptionHandler - Unknown filter parameter exception: Unknown filter parameter: dsf
2025-07-11 14:15:39.489 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-07-11 14:15:39.502 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-07-11 14:15:39.507 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-07-11 14:15:39.510 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-07-11 14:15:39.513 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-07-11 14:15:46.127 [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication using Java 24.0.1 with PID 23900 (C:\Users\michal\Desktop\DVDRENTAL\Spring_boot_warm_up\demo\target\classes started by michal in C:\Users\michal\Desktop\DVDRENTAL\Spring_boot_warm_up\demo)
2025-07-11 14:15:46.130 [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to 1 default profile: "default"
2025-07-11 14:15:47.254 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-07-11 14:15:47.410 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 141 ms. Found 4 JPA repository interfaces.
2025-07-11 14:15:48.297 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-07-11 14:15:48.315 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-07-11 14:15:48.315 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.42]
2025-07-11 14:15:48.420 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-07-11 14:15:48.421 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2206 ms
2025-07-11 14:15:48.742 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-07-11 14:15:48.843 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.18.Final
2025-07-11 14:15:48.911 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-07-11 14:15:49.356 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-07-11 14:15:49.392 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-07-11 14:15:49.702 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@25d911a
2025-07-11 14:15:49.704 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-07-11 14:15:49.777 [main] INFO  o.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-1)']
	Database driver: undefined/unknown
	Database version: 17.5
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2025-07-11 14:15:50.881 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-07-11 14:15:51.227 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-07-11 14:15:51.771 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-07-11 14:15:52.403 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-07-11 14:15:52.413 [main] INFO  com.example.demo.DemoApplication - Started DemoApplication in 6.96 seconds (process running for 7.522)
2025-07-14 15:14:28.134 [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication using Java 17.0.15 with PID 24088 (C:\Users\michal\Desktop\DVDRENTAL\Spring_boot_warm_up\demo\target\classes started by michal in C:\Users\michal\Desktop\DVDRENTAL\Spring_boot_warm_up\demo)
2025-07-14 15:14:28.139 [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to 1 default profile: "default"
2025-07-14 15:14:29.289 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-07-14 15:14:29.460 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 151 ms. Found 4 JPA repository interfaces.
2025-07-14 15:14:30.470 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-07-14 15:14:30.495 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-07-14 15:14:30.496 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.42]
2025-07-14 15:14:30.631 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-07-14 15:14:30.631 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2413 ms
2025-07-14 15:14:31.009 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-07-14 15:14:31.129 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.18.Final
2025-07-14 15:14:31.183 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-07-14 15:14:31.616 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-07-14 15:14:31.658 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-07-14 15:14:32.009 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@67c21bf
2025-07-14 15:14:32.012 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-07-14 15:14:32.123 [main] INFO  o.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-1)']
	Database driver: undefined/unknown
	Database version: 17.5
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2025-07-14 15:14:33.648 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-07-14 15:14:33.954 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-07-14 15:14:34.727 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-07-14 15:14:35.383 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-07-14 15:14:35.396 [main] INFO  com.example.demo.DemoApplication - Started DemoApplication in 8.106 seconds (process running for 9.03)
2025-07-14 15:14:52.031 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-07-14 15:14:52.032 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-07-14 15:14:52.033 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-07-14 15:14:52.083 [http-nio-8080-exec-1] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Resolving Pageable argument.
2025-07-14 15:14:52.088 [http-nio-8080-exec-1] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Initial Pageable resolved by parent: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-14 15:14:52.089 [http-nio-8080-exec-1] INFO  c.e.d.s.r.AbstractSortArgumentResolver - No sort alias found for property 'customerId', using as is.
2025-07-14 15:14:52.089 [http-nio-8080-exec-1] INFO  c.e.d.s.r.AbstractSortArgumentResolver - Returning final Pageable object: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-14 15:14:52.089 [http-nio-8080-exec-1] INFO  c.e.d.controller.CustomerController - Received request to get all customers with params: {} and pageable: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-14 15:14:52.090 [http-nio-8080-exec-1] INFO  c.e.demo.service.CustomerService - Attempting to retrieve all customers with parameters: {} and pageable: Page request [number: 0, size 10, sort: customerId: ASC]
2025-07-14 15:14:52.356 [http-nio-8080-exec-1] INFO  c.e.demo.service.CustomerService - Successfully retrieved 10 customers on page 0
2025-07-14 16:22:06.705 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-07-14 16:22:07.599 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-07-14 16:22:07.604 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-07-14 16:22:07.608 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-07-14 16:22:07.611 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-07-14 16:34:33.869 [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication using Java 17.0.15 with PID 24968 (C:\Users\michal\Desktop\DVDRENTAL\Spring_boot_warm_up\demo\target\classes started by michal in C:\Users\michal\Desktop\DVDRENTAL\Spring_boot_warm_up\demo)
2025-07-14 16:34:33.872 [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to 1 default profile: "default"
2025-07-14 16:34:35.104 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-07-14 16:34:35.280 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 146 ms. Found 4 JPA repository interfaces.
2025-07-14 16:34:36.313 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-07-14 16:34:36.346 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-07-14 16:34:36.347 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.42]
2025-07-14 16:34:36.477 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-07-14 16:34:36.478 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2537 ms
2025-07-14 16:34:36.824 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-07-14 16:34:36.921 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.18.Final
2025-07-14 16:34:36.979 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-07-14 16:34:37.171 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-07-14 16:34:37.551 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@6cdee57
2025-07-14 16:34:37.554 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-07-14 16:34:37.656 [main] INFO  o.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-1)']
	Database driver: undefined/unknown
	Database version: 17.5
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2025-07-14 16:34:38.039 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-07-14 16:34:39.486 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-07-14 16:34:39.590 [main] WARN  o.h.e.jdbc.spi.SqlExceptionHelper - SQL Warning Code: 0, SQLState: 00000
2025-07-14 16:34:39.591 [main] WARN  o.h.e.jdbc.spi.SqlExceptionHelper - typ "gender" nie istnieje, pominięto
2025-07-14 16:34:39.982 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-07-14 16:34:40.760 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-07-14 16:34:41.558 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-07-14 16:34:41.577 [main] INFO  com.example.demo.DemoApplication - Started DemoApplication in 8.433 seconds (process running for 9.438)
2025-07-14 16:35:08.053 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-07-14 16:35:08.053 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-07-14 16:35:08.055 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-07-14 16:35:08.271 [http-nio-8080-exec-2] INFO  c.e.d.controller.CustomerController - Received request to create a new customer: CustomerDTO[storeId=1, firstName='Anna', lastName='Nowak', email='ral*********@gmail.com', addressId=123, active=1]
2025-07-14 16:35:08.271 [http-nio-8080-exec-2] INFO  c.e.demo.service.CustomerService - Attempting to create a new customer with DTO: CustomerDTO[storeId=1, firstName='Anna', lastName='Nowak', email='ral*********@gmail.com', addressId=123, active=1]
2025-07-14 16:35:09.746 [http-nio-8080-exec-2] WARN  o.h.e.jdbc.spi.SqlExceptionHelper - SQL Error: 0, SQLState: 22P02
2025-07-14 16:35:09.747 [http-nio-8080-exec-2] ERROR o.h.e.jdbc.spi.SqlExceptionHelper - BŁĄD: nieprawidłowa wartość wejścia dla enumeracji gender_enum: "UNKNOW"
  Gdzie: unnamed portal parameter $7 = '...'
2025-07-14 16:35:09.761 [http-nio-8080-exec-2] ERROR c.e.d.e.GlobalExceptionHandler - Data integrity violation exception: could not execute statement [BŁĄD: nieprawidłowa wartość wejścia dla enumeracji gender_enum: "UNKNOW"
  Gdzie: unnamed portal parameter $7 = '...'] [insert into customer (active,activebool,address_id,create_date,email,first_name,gender,last_name,last_update,store_id) values (?,?,?,?,?,?,?,?,?,?)]; SQL [insert into customer (active,activebool,address_id,create_date,email,first_name,gender,last_name,last_update,store_id) values (?,?,?,?,?,?,?,?,?,?)]
org.springframework.dao.DataIntegrityViolationException: could not execute statement [BŁĄD: nieprawidłowa wartość wejścia dla enumeracji gender_enum: "UNKNOW"
  Gdzie: unnamed portal parameter $7 = '...'] [insert into customer (active,activebool,address_id,create_date,email,first_name,gender,last_name,last_update,store_id) values (?,?,?,?,?,?,?,?,?,?)]; SQL [insert into customer (active,activebool,address_id,create_date,email,first_name,gender,last_name,last_update,store_id) values (?,?,?,?,?,?,?,?,?,?)]
	at org.springframework.orm.jpa.vendor.HibernateJpaDialect.convertHibernateAccessException(HibernateJpaDialect.java:297)
	at org.springframework.orm.jpa.vendor.HibernateJpaDialect.convertHibernateAccessException(HibernateJpaDialect.java:256)
	at org.springframework.orm.jpa.vendor.HibernateJpaDialect.translateExceptionIfPossible(HibernateJpaDialect.java:241)
	at org.springframework.orm.jpa.AbstractEntityManagerFactoryBean.translateExceptionIfPossible(AbstractEntityManagerFactoryBean.java:560)
	at org.springframework.dao.support.ChainedPersistenceExceptionTranslator.translateExceptionIfPossible(ChainedPersistenceExceptionTranslator.java:61)
	at org.springframework.dao.support.DataAccessUtils.translateIfNecessary(DataAccessUtils.java:343)
